;RowNum,LocalDate,LocalTime,{[MW]AIT_BR_001_ACT},{[MW]AIT_DS_001_ACT},{[MW]CT_BR_001_ACT},{[MW]CT_BR_002_ACT},{[MW]CT_BR_003_ACT},{[MW]CT_PR_001_ACT},{[MW]CT_DS_001_ACT},{[MW]CT_DS_002_ACT},{[MW]CT_DS_003_ACT},{[MW]CT_DS_004_ACT},{[MW]CT_DS_005_ACT},{[MW]CT_DS_006_ACT},{[MW]FIT_BR_001_ACT},{[MW]FIT_BR_002_ACT},{[MW]FIT_BR_003_ACT},{[MW]FIT_DS_001_ACT},{[MW]FIT_DS_003_ACT},{[MW]FIT_DS_004_ACT},{[MW]FIT_DS_005_ACT},{[MW]FIT_DS_006_ACT},{[MW]FIT_DS_007_ACT},{[MW]FIT_PR_001_ACT},{[MW]PT_BR_001_ACT},{[MW]PIT_BR_002_ACT},{[MW]PT_DS_001_ACT},{[MW]PIT_DS_002_ACT},{[MW]PT_DS_003_ACT},{[MW]PT_DS_004_ACT},{[MW]PT_DS_005_ACT},{[MW]PIT_DS_006_ACT},{[MW]PT_DS_007_ACT},{[MW]PT_DS_008_ACT},{[MW]TT_BR_001_ACT},{[MW]TT_DS_001_ACT},{[MW]TT_DS_002_ACT},{[MW]PMP_BR_002_ACT},{[MW]PMP_DS_002_ACT},{[MW]PMP_DS_004_ACT},{[MW]OARO1_Recovery},{[MW]OARO1_DrawDP},{[MW]OARO1_FeedDP},{[MW]OARO1_TMPRESS},{[MW]OARO2_Recovery},{[MW]OARO2_DrawDP},{[MW]OARO2_FeedDP},{[MW]OARO2_TMPRESS},{[MW]RO_Recovery},{[MW]RO_DP},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,11/25/2016,13:53:33,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.82,27.12,25.56,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.00,-0.01,-25.07,-20.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,11/25/2016,13:53:34,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.01,-0.01,-25.07,540.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,11/25/2016,13:53:35,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,0.00,-0.01,-25.08,160.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,11/25/2016,13:53:36,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.03,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.82,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.00,-0.01,-25.08,970.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,11/25/2016,13:53:37,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.03,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.82,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,0.00,-0.01,-25.08,950.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,11/25/2016,13:53:38,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.09,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,-0.00,-0.01,-25.07,2330.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,11/25/2016,13:53:39,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.09,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.01,-0.01,-25.07,2520.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,11/25/2016,13:53:40,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.05,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,0.00,-0.01,-25.08,1310.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,11/25/2016,13:53:41,8.23,173.97,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.01,-0.01,-25.07,350.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,11/25/2016,13:53:42,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.01,-0.01,-25.07,130.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11/25/2016,13:53:43,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.01,-0.01,-25.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,11/25/2016,13:53:44,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,-0.00,-0.01,-25.07,-30.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,11/25/2016,13:53:45,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.00,-0.01,-25.08,-40.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11/25/2016,13:53:46,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.00,-0.01,-25.08,-50.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11/25/2016,13:53:47,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.00,-0.01,-25.08,-50.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11/25/2016,13:53:48,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,-50.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,11/25/2016,13:53:49,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.00,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,11/25/2016,13:53:50,8.23,173.97,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.57,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,-0.00,-0.01,-25.07,-50.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,11/25/2016,13:53:51,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.04,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.13,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,-0.00,-0.01,-25.07,-1070.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11/25/2016,13:53:52,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,-0.01,-0.01,-25.07,-370.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11/25/2016,13:53:53,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,-0.00,-0.01,-25.07,-190.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,11/25/2016,13:53:54,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.03,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,0.00,-0.01,-25.08,850.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,11/25/2016,13:53:55,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.01,-0.01,-25.08,350.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,11/25/2016,13:53:56,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,70.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,11/25/2016,13:53:57,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.00,-0.01,-25.08,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,11/25/2016,13:53:58,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.00,-0.01,-25.08,-30.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,11/25/2016,13:53:59,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,0.00,-0.01,-25.08,30.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,11/25/2016,13:54:00,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.09,0.09,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,0.00,-0.01,-25.08,360.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,11/25/2016,13:54:01,8.23,173.97,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.01,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.01,-0.01,-25.07,130.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,11/25/2016,13:54:02,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,-0.00,-0.01,-25.08,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,11/25/2016,13:54:03,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,0.00,-0.01,-25.08,540.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,11/25/2016,13:54:04,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.03,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.01,0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,0.01,-0.01,-25.09,920.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,11/25/2016,13:54:05,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.17,0.00,0.09,-82.29,0.00,-0.01,-25.08,380.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,11/25/2016,13:54:06,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,80.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,11/25/2016,13:54:07,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-82.29,0.00,-0.01,-25.08,10.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,11/25/2016,13:54:08,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.50,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.01,-0.01,-25.08,-30.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,11/25/2016,13:54:09,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,-0.00,-0.01,-25.08,-10.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,11/25/2016,13:54:11,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.84,27.12,25.58,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,700.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
